"Title","Gallery Description","Post date","Gallery Id","Picture Description","Nid","Uid","Filename","Stream/Site name","Gallery Image"
"Sakhalin - August 2010","","2012-05-18 22:01","4235","Vestochka Village & Frog rock 8.14","4252","74","vestochka_village__frog_rock_8.14_7.jpg","Salmon River #1","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/traci_price/gallery4235/vestochka_village__frog_rock_8.14_7.jpg"
"Sakhalin - August 2010","","2012-05-18 22:01","4235","Vestochka Village & Frog rock 8.14","4253","74","vestochka_village__frog_rock_8.14_8.jpg","Salmon River #1","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/traci_price/gallery4235/vestochka_village__frog_rock_8.14_8.jpg"
"Sakhalin - August 2010","","2012-05-18 22:01","4235","Vestochka Village & Frog rock 8.14","4254","74","vestochka_village__frog_rock_8.14_9.jpg","Salmon River #1","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/traci_price/gallery4235/vestochka_village__frog_rock_8.14_9.jpg"
"Sakhalin - August 2010","","2012-05-18 22:01","4235","Yuzhno-Sakhalinsk","4255","74","yuzhnosakhalinsk_sights_1.jpg","Salmon River #1","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/traci_price/gallery4235/yuzhnosakhalinsk_sights_1.jpg"
"Sakhalin - August 2010","","2012-05-18 22:01","4235","Yuzhno-Sakhalinsk","4256","74","yuzhnosakhalinsk_sights_2.jpg","Salmon River #1","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/traci_price/gallery4235/yuzhnosakhalinsk_sights_2.jpg"
"Sakhalin - August 2010","","2012-05-18 22:01","4235","Yuzhno-Sakhalinsk","4257","74","yuzhnosakhalinsk_sights_3.jpg","Salmon River #1","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/traci_price/gallery4235/yuzhnosakhalinsk_sights_3.jpg"
"Sakhalin - August 2010","","2012-05-18 22:01","4235","Karl Marx Street","4258","74","yuzhnosakhalinsk_sights_4.jpg","Salmon River #1","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/traci_price/gallery4235/yuzhnosakhalinsk_sights_4.jpg"
"Sakhalin - August 2010","","2012-05-18 22:01","4235","Yuzhno-Sakhalinsk","4259","74","yuzhnosakhalinsk_sights_5.jpg","Salmon River #1","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/traci_price/gallery4235/yuzhnosakhalinsk_sights_5.jpg"
"Sakhalin - August 2010","","2012-05-18 22:01","4235","Yuzhno-Sakhalinsk","4260","74","yuzhnosakhalinsk_sights_6.jpg","Salmon River #1","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/traci_price/gallery4235/yuzhnosakhalinsk_sights_6.jpg"
"Sakhalin - August 2010","","2012-05-18 22:01","4235","Yuzhno-Sakhalinsk","4261","74","yuzhnosakhalinsk_sights_7.jpg","Salmon River #1","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/traci_price/gallery4235/yuzhnosakhalinsk_sights_7.jpg"
"Sakhalin - August 2010","","2012-05-18 22:01","4235","Yuzhno-Sakhalinsk","4262","74","yuzhnosakhalinsk_sights_8.jpg","Salmon River #1","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/traci_price/gallery4235/yuzhnosakhalinsk_sights_8.jpg"
"Sakhalin - August 2010","","2012-05-18 22:01","4235","Yuzhno-Sakhalinsk","4263","74","yuzhnosakhalinsk_sights_9.jpg","Salmon River #1","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/traci_price/gallery4235/yuzhnosakhalinsk_sights_9.jpg"
"Sakhalin - August 2010","","2012-05-18 22:01","4235","Yuzhno-Sakhalinsk","4264","74","yuzhnosakhalinsk_sights_10.jpg","Salmon River #1","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/traci_price/gallery4235/yuzhnosakhalinsk_sights_10.jpg"
"Sakhalin - August 2010","","2012-05-18 22:01","4235","Yuzhno-Sakhalinsk","4265","74","yuzhnosakhalinsk_sights.jpg","Salmon River #1","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/traci_price/gallery4235/yuzhnosakhalinsk_sights.jpg"
"Photos","","2012-05-18 22:19","4266","International Salmon Summit 2010","4267","52","dump_070.jpg","Salmon River #1","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/the_freshwater_trust/gallery4266/dump_070.jpg"
"Photo album by student","","2012-05-18 22:23","4268","Blue Heron 490296-001","4269","10","490296001.jpeg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/student/gallery4268/490296001.jpeg"
"Photo album by student","","2012-05-18 22:23","4268","Blue Heron 10014045","4270","10","10014045.jpeg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/student/gallery4268/10014045.jpeg"
"Photo album by student","","2012-05-18 22:23","4268","Blue Heron 10014046","4271","10","10014046.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/student/gallery4268/10014046.jpg"
"Photo album by student","","2012-06-12 16:23","4268","This is one of several images I found on the web. I'm using this heron image to test this new photo gallery feature. Each image can include a ""caption"" like this.","4275","1","1slide.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/1slide.jpg"
"Photo album by student","","2012-06-12 16:23","4268","","4276","1","2slide.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/2slide.jpg"
"Photo album by student","","2012-06-12 16:23","4268","","4277","1","3slide.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/3slide.jpg"
"Photo album by student","","2012-06-12 16:23","4268","","4278","1","4slide.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/4slide.jpg"
"Photo album by student","","2012-06-12 16:23","4268","","4279","1","490296-001.jpeg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/490296-001.jpeg"
"Photo album by student","","2012-06-12 16:23","4268","","4280","1","10014045.jpeg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/10014045.jpeg"
"Photo album by student","","2012-06-12 16:23","4268","","4282","1","10172984.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/10172984.jpg"
"Photo album by student","","2012-06-12 16:23","4268","","4284","1","10174710.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/10174710.jpg"
"Photo album by student","","2012-06-12 16:23","4268","","4283","1","10174073.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/10174073.jpg"
"Photo album by student","","2012-06-12 16:23","4268","","4285","1","55898574.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/55898574.jpg"
"Photo album by student","","2012-06-12 16:23","4268","","4286","1","55898717.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/55898717.jpg"
"Photo album by student","","2012-06-12 16:23","4268","","4287","1","55898721.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/55898721.jpg"
"Photo album by student","","2012-06-12 16:23","4268","","4288","1","55898723.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/55898723.jpg"
"Photo album by student","","2012-06-12 16:23","4268","","4290","1","70010002.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/70010002.jpg"
"Photo album by student","","2012-06-12 16:23","4268","","4289","1","56407269.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/56407269.jpg"
"Photo album by student","","2012-06-12 16:23","4268","","4291","1","200186168-001.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/200186168-001.jpg"
"Photo album by student","","2012-06-12 16:23","4268","","4292","1","aa039874.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/aa039874.jpg"
"Photo album by student","","2012-06-12 16:23","4268","","4293","1","aa039875.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/aa039875.jpg"
"Photo album by student","","2012-06-12 16:23","4268","","4294","1","aj8658-001.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/aj8658-001.jpg"
"Photo album by student","","2012-06-12 16:23","4268","","4296","1","b48.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/b48.jpg"
"Photo album by student","","2012-06-12 16:23","4268","","4295","1","b7.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/b7.jpg"
"Photo album by student","","2012-06-12 16:23","4268","","4297","1","greatblueheron.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/greatblueheron.jpg"
"Photo album by student","","2012-06-12 16:23","4268","","4298","1","greatblueheron-bighighnest.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/greatblueheron-bighighnest.jpg"
"Photo album by student","","2012-06-12 16:23","4268","","4299","1","ngs0_7749.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/ngs0_7749.jpg"
"Photo album by student","","2012-06-12 16:23","4268","","4300","1","ngs23_0421.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/ngs23_0421.jpg"
"Photo album by student","","2012-06-12 16:23","4268","","4301","1","scf4341-028.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/scf4341-028.jpg"
"Photo album by student","","2012-06-12 16:23","4268","","4302","1","vis900479.jpg","Lotus Isle Cove","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/streamwebs_administrator/gallery4268/vis900479.jpg"
"Photo Points 10/10/12","These are the photo points from 10/10/12 ","2012-10-10 15:40","4422","","4423","240","photo_points_2012_001.jpg","Tenino Court Site","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/phelicianaber/gallery4422/photo_points_2012_001.jpg"
"Photo Points 10/10/12","These are the photo points from 10/10/12 ","2012-10-10 15:40","4422","","4424","240","photo_points_2012_002.jpg","Tenino Court Site","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/phelicianaber/gallery4422/photo_points_2012_002.jpg"
"Photo Points 10/10/12","These are the photo points from 10/10/12 ","2012-10-10 15:40","4422","","4425","240","photo_points_2012_003.jpg","Tenino Court Site","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/phelicianaber/gallery4422/photo_points_2012_003.jpg"
"Photo Points 10/10/12","These are the photo points from 10/10/12 ","2012-10-10 15:41","4422","","4426","240","photo_points_2012_004.jpg","Tenino Court Site","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/phelicianaber/gallery4422/photo_points_2012_004.jpg"
"Photo Points 10/10/12","These are the photo points from 10/10/12 ","2012-10-10 15:41","4422","","4427","240","photo_points_2012_005.jpg","Tenino Court Site","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/phelicianaber/gallery4422/photo_points_2012_005.jpg"
"Photo Points 10/10/12","These are the photo points from 10/10/12 ","2012-10-10 15:41","4422","","4428","240","photo_points_2012_006.jpg","Tenino Court Site","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/phelicianaber/gallery4422/photo_points_2012_006.jpg"
"Photo Points 10/10/12","These are the photo points from 10/10/12 ","2012-10-10 15:41","4422","","4429","240","photo_points_2012_007.jpg","Tenino Court Site","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/phelicianaber/gallery4422/photo_points_2012_007.jpg"
"Photo Points 10/10/12","These are the photo points from 10/10/12 ","2012-10-10 15:42","4422","","4430","240","photo_points_2012_008.jpg","Tenino Court Site","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/phelicianaber/gallery4422/photo_points_2012_008.jpg"
"Photo Points 10/10/12","These are the photo points from 10/10/12 ","2012-10-10 15:42","4422","","4431","240","photo_points_2012_009.jpg","Tenino Court Site","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/phelicianaber/gallery4422/photo_points_2012_009.jpg"
"Photo Points 10/10/12","These are the photo points from 10/10/12 ","2012-10-10 15:42","4422","","4432","240","photo_points_2012_010.jpg","Tenino Court Site","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/phelicianaber/gallery4422/photo_points_2012_010.jpg"
"Photo Points 10/10/12","These are the photo points from 10/10/12 ","2012-10-10 15:42","4422","","4433","240","photo_points_2012_015.jpg","Tenino Court Site","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/phelicianaber/gallery4422/photo_points_2012_015.jpg"
"Photo Points 10/10/12","These are the photo points from 10/10/12 ","2012-10-10 15:42","4422","","4434","240","photo_points_2012_017.jpg","Tenino Court Site","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/phelicianaber/gallery4422/photo_points_2012_017.jpg"
"Photo Points 10/10/12","These are the photo points from 10/10/12 ","2012-10-10 15:43","4422","","4435","240","photo_points_2012_018.jpg","Tenino Court Site","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/phelicianaber/gallery4422/photo_points_2012_018.jpg"
"2011 Field Collecting","Students from Imnaha School collecting field data.","2012-10-16 16:17","4444","","4445","109","008.jpg","Imnaha River","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/arbusch/gallery4444/008.jpg"
"2011 Field Collecting","Students from Imnaha School collecting field data.","2012-10-16 16:17","4444","","4446","109","009.jpg","Imnaha River","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/arbusch/gallery4444/009.jpg"
"2011 Field Collecting","Students from Imnaha School collecting field data.","2012-10-16 16:17","4444","","4447","109","010.jpg","Imnaha River","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/arbusch/gallery4444/010.jpg"
"2011 Field Collecting","Students from Imnaha School collecting field data.","2012-10-16 16:17","4444","","4448","109","011.jpg","Imnaha River","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/arbusch/gallery4444/011.jpg"
"2011 Field Collecting","Students from Imnaha School collecting field data.","2012-10-16 16:17","4444","","4449","109","012.jpg","Imnaha River","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/arbusch/gallery4444/012.jpg"
"2011 Field Collecting","Students from Imnaha School collecting field data.","2012-10-16 16:17","4444","","4450","109","013.jpg","Imnaha River","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/arbusch/gallery4444/013.jpg"
"2011 Field Collecting","Students from Imnaha School collecting field data.","2012-10-16 16:17","4444","","4451","109","014.jpg","Imnaha River","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/arbusch/gallery4444/014.jpg"
"2011 Field Collecting","Students from Imnaha School collecting field data.","2012-10-16 16:17","4444","","4452","109","017.jpg","Imnaha River","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/arbusch/gallery4444/017.jpg"
"2011 Field Collecting","Students from Imnaha School collecting field data.","2012-10-16 16:17","4444","","4453","109","018.jpg","Imnaha River","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/arbusch/gallery4444/018.jpg"
"2011 Field Collecting","Students from Imnaha School collecting field data.","2012-10-16 16:17","4444","","4454","109","007.jpg","Imnaha River","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/arbusch/gallery4444/007.jpg"
"2011 Field Collecting","Students from Enterprise HS and 6th grade class","2012-10-16 16:35","4455","","4456","109","001.jpg","Enterprise City Park","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/arbusch/gallery4455/001.jpg"
"2011 Field Collecting","Students from Enterprise HS and 6th grade class","2012-10-16 16:35","4455","","4457","109","046.jpg","Enterprise City Park","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/arbusch/gallery4455/046.jpg"
"2011 Field Collecting","Students from Enterprise HS and 6th grade class","2012-10-16 16:35","4455","","4458","109","043.jpg","Enterprise City Park","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/arbusch/gallery4455/043.jpg"
